TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
3346;2011;11;A; 114;150822; 6;u;14; 1304;s; 1182;s;   14;s;   14;s; 1272;s; 1182;s;   79;s;   11;s;    6;s;    0;s;   11;s;    3;s;    2;s;   12;s; 1147;s; 1057;s;   77;s;   13;s;    7;s;    4;s;    8;s;    2;s;    1;s;   14;s
3346;2011;11;A; 114;150822; 6;u;15; 1369;s; 1242;s;   11;s;   12;s; 1336;s; 1238;s;   89;s;    9;s;   10;s;    0;s;    8;s;    3;s;    2;s;   12;s; 1213;s; 1113;s;   83;s;   17;s;    7;s;    2;s;    8;s;    2;s;    1;s;   10;s
3346;2011;11;A; 114;150822; 6;u;16; 1178;s; 1230;s;   11;s;    9;s; 1148;s; 1057;s;   77;s;   14;s;    7;s;    0;s;    9;s;    2;s;    1;s;   12;s; 1201;s; 1114;s;   71;s;   16;s;    6;s;    2;s;    6;s;    1;s;    1;s;   14;s
3346;2011;11;A; 114;150822; 6;u;17;  997;s; 1164;s;   15;s;    7;s;  963;s;  892;s;   60;s;   11;s;    6;s;    2;s;   11;s;    2;s;    1;s;   13;s; 1146;s; 1062;s;   70;s;   14;s;    2;s;    2;s;    5;s;    0;s;    0;s;    9;s
3346;2011;11;A; 114;150822; 6;u;18;  925;s; 1304;s;   11;s;   14;s;  901;s;  829;s;   63;s;    9;s;    6;s;    1;s;    8;s;    2;s;    1;s;    7;s; 1275;s; 1191;s;   71;s;   13;s;    4;s;    3;s;    9;s;    2;s;    1;s;   11;s
3346;2011;11;A; 114;150822; 6;u;19;  809;s; 1039;s;    8;s;    5;s;  787;s;  725;s;   58;s;    4;s;    6;s;    1;s;    4;s;    3;s;    1;s;    8;s; 1020;s;  955;s;   55;s;   10;s;    5;s;    2;s;    3;s;    0;s;    0;s;    9;s
3346;2011;11;A; 114;150822; 6;u;20;  587;s;  762;s;    3;s;    8;s;  575;s;  533;s;   40;s;    2;s;    3;s;    0;s;    3;s;    0;s;    0;s;    6;s;  744;s;  690;s;   43;s;   11;s;    2;s;    3;s;    4;s;    1;s;    0;s;    8;s
3346;2011;11;A; 114;150822; 6;u;21;  522;s;  532;s;    2;s;    2;s;  509;s;  473;s;   35;s;    1;s;    4;s;    1;s;    1;s;    0;s;    0;s;    7;s;  523;s;  487;s;   27;s;    9;s;    2;s;    1;s;    1;s;    0;s;    0;s;    5;s
3346;2011;11;A; 114;150822; 6;u;22;  435;s;  433;s;    3;s;    2;s;  428;s;  396;s;   29;s;    3;s;    1;s;    0;s;    2;s;    1;s;    1;s;    3;s;  425;s;  397;s;   23;s;    5;s;    2;s;    0;s;    2;s;    0;s;    0;s;    4;s
3346;2011;11;A; 114;150822; 6;u;23;  474;s;  320;s;    4;s;    2;s;  465;s;  434;s;   29;s;    2;s;    2;s;    2;s;    2;s;    0;s;    0;s;    3;s;  314;s;  294;s;   20;s;    0;s;    2;s;    0;s;    2;s;    0;s;    0;s;    2;s
3346;2011;11;A; 114;150822; 6;u;24;  342;s;  224;s;    5;s;    3;s;  334;s;  315;s;   19;s;    0;s;    1;s;    0;s;    3;s;    2;s;    1;s;    2;s;  220;s;  208;s;   10;s;    2;s;    0;s;    1;s;    2;s;    0;s;    0;s;    1;s
3346;2011;11;A; 114;150823; 7;s;01;  266;s;  217;s;    2;s;    2;s;  259;s;  244;s;   15;s;    0;s;    1;s;    0;s;    2;s;    0;s;    0;s;    4;s;  211;s;  198;s;   13;s;    0;s;    1;s;    0;s;    2;s;    0;s;    0;s;    3;s
3346;2011;11;A; 114;150823; 7;s;02;  156;s;  138;s;    5;s;    2;s;  150;s;  141;s;    9;s;    0;s;    0;s;    0;s;    4;s;    1;s;    1;s;    1;s;  135;s;  124;s;    8;s;    3;s;    1;s;    0;s;    2;s;    0;s;    0;s;    0;s
3346;2011;11;A; 114;150823; 7;s;03;  115;s;   74;s;    2;s;    0;s;  110;s;  102;s;    8;s;    0;s;    3;s;    0;s;    0;s;    2;s;    2;s;    0;s;   73;s;   68;s;    5;s;    0;s;    0;s;    0;s;    0;s;    0;s;    0;s;    1;s
3346;2011;11;A; 114;150823; 7;s;04;   82;s;   59;s;    2;s;    4;s;   78;s;   74;s;    4;s;    0;s;    0;s;    0;s;    0;s;    2;s;    2;s;    2;s;   54;s;   49;s;    5;s;    0;s;    1;s;    0;s;    2;s;    2;s;    1;s;    0;s
3346;2011;11;A; 114;150823; 7;s;05;   81;s;   84;s;    3;s;    2;s;   78;s;   71;s;    7;s;    0;s;    0;s;    0;s;    0;s;    3;s;    2;s;    0;s;   80;s;   72;s;    8;s;    0;s;    1;s;    0;s;    0;s;    2;s;    2;s;    1;s
3346;2011;11;A; 114;150823; 7;s;06;  109;s;  188;s;    5;s;    7;s;  103;s;   96;s;    7;s;    0;s;    0;s;    0;s;    2;s;    3;s;    3;s;    1;s;  177;s;  166;s;   11;s;    0;s;    2;s;    0;s;    3;s;    4;s;    3;s;    2;s
3346;2011;11;A; 114;150823; 7;s;07;  110;s;  142;s;    6;s;    5;s;  103;s;   96;s;    7;s;    0;s;    0;s;    3;s;    2;s;    1;s;    1;s;    1;s;  134;s;  119;s;   12;s;    3;s;    3;s;    1;s;    1;s;    3;s;    3;s;    0;s
3346;2011;11;A; 114;150823; 7;s;08;  160;s;  147;s;    4;s;    6;s;  154;s;  144;s;   10;s;    0;s;    1;s;    0;s;    3;s;    1;s;    0;s;    1;s;  140;s;  125;s;   14;s;    1;s;    0;s;    1;s;    2;s;    3;s;    3;s;    1;s
3346;2011;11;A; 114;150823; 7;s;09;  252;s;  248;s;   11;s;    7;s;  238;s;  220;s;   15;s;    3;s;    1;s;    7;s;    3;s;    1;s;    1;s;    2;s;  235;s;  213;s;   19;s;    3;s;    3;s;    1;s;    3;s;    3;s;    2;s;    3;s
3346;2011;11;A; 114;150823; 7;s;10;  536;s;  455;s;   11;s;    7;s;  518;s;  486;s;   28;s;    4;s;    2;s;    3;s;    6;s;    2;s;    2;s;    5;s;  444;s;  401;s;   38;s;    5;s;    2;s;    2;s;    3;s;    2;s;    1;s;    2;s
3346;2011;11;A; 114;150823; 7;s;11;  879;s;  682;s;   10;s;   13;s;  860;s;  809;s;   39;s;   12;s;    3;s;    3;s;    6;s;    1;s;    1;s;    6;s;  659;s;  600;s;   52;s;    7;s;    4;s;    8;s;    3;s;    2;s;    1;s;    6;s
3346;2011;11;A; 114;150823; 7;s;12; 1043;s;  942;s;    7;s;    5;s; 1021;s;  960;s;   51;s;   10;s;    4;s;    0;s;    6;s;    1;s;    1;s;   11;s;  922;s;  850;s;   63;s;    9;s;    6;s;    2;s;    3;s;    0;s;    0;s;    9;s
3346;2011;11;A; 114;150823; 7;s;13; 1059;s; 1180;s;   10;s;    8;s; 1036;s;  963;s;   60;s;   13;s;    3;s;    4;s;    5;s;    1;s;    1;s;   10;s; 1158;s; 1077;s;   65;s;   16;s;    5;s;    4;s;    4;s;    0;s;    0;s;    9;s
3346;2011;11;A; 114;150823; 7;s;14; 1060;s; 1502;s;   14;s;   15;s; 1030;s;  967;s;   52;s;   11;s;    4;s;    0;s;   11;s;    3;s;    2;s;   12;s; 1465;s; 1358;s;   83;s;   24;s;    5;s;    6;s;    6;s;    3;s;    2;s;   17;s
3346;2011;11;A; 114;150823; 7;s;15; 1105;s; 1852;s;   13;s;   15;s; 1079;s; 1015;s;   56;s;    8;s;    3;s;    5;s;    7;s;    1;s;    1;s;   10;s; 1812;s; 1678;s;  108;s;   26;s;    8;s;    5;s;    9;s;    1;s;    0;s;   17;s
3346;2011;11;A; 114;150823; 7;s;16;  950;s; 1893;s;    5;s;    9;s;  932;s;  870;s;   54;s;    8;s;    4;s;    1;s;    4;s;    0;s;    0;s;    9;s; 1861;s; 1714;s;  117;s;   30;s;    7;s;    4;s;    4;s;    1;s;    1;s;   16;s
3346;2011;11;A; 114;150823; 7;s;17;  813;s; 1922;s;   10;s;   14;s;  789;s;  742;s;   42;s;    5;s;    4;s;    5;s;    3;s;    2;s;    2;s;   10;s; 1886;s; 1735;s;  119;s;   32;s;    6;s;    3;s;    7;s;    4;s;    3;s;   16;s
3346;2011;11;A; 114;150823; 7;s;18;  809;s; 2140;s;   11;s;   11;s;  786;s;  732;s;   48;s;    6;s;    4;s;    1;s;    6;s;    4;s;    2;s;    8;s; 2097;s; 1937;s;  130;s;   30;s;   11;s;    5;s;    5;s;    1;s;    0;s;   21;s
3346;2011;11;A; 114;150823; 7;s;19;  718;s; 1828;s;    9;s;   11;s;  699;s;  650;s;   41;s;    8;s;    3;s;    0;s;    6;s;    3;s;    2;s;    7;s; 1787;s; 1648;s;  108;s;   31;s;    9;s;    3;s;    6;s;    2;s;    1;s;   21;s
3346;2011;11;A; 114;150823; 7;s;20;  540;s; 1355;s;   11;s;    9;s;  523;s;  488;s;   31;s;    4;s;    3;s;    1;s;    7;s;    3;s;    2;s;    3;s; 1323;s; 1220;s;   85;s;   18;s;    8;s;    5;s;    3;s;    1;s;    1;s;   15;s
3346;2011;11;A; 114;150823; 7;s;21;  406;s;  901;s;   11;s;    7;s;  388;s;  364;s;   22;s;    2;s;    3;s;    5;s;    3;s;    3;s;    2;s;    4;s;  877;s;  803;s;   65;s;    9;s;    5;s;    2;s;    3;s;    2;s;    2;s;   12;s
3346;2011;11;A; 114;150823; 7;s;22;  262;s;  586;s;    8;s;    5;s;  252;s;  238;s;   13;s;    1;s;    0;s;    0;s;    3;s;    5;s;    4;s;    2;s;  570;s;  520;s;   44;s;    6;s;    6;s;    1;s;    3;s;    1;s;    0;s;    5;s
3346;2011;11;A; 114;150823; 7;s;23;  211;s;  353;s;   13;s;    7;s;  196;s;  187;s;    9;s;    0;s;    1;s;    1;s;    4;s;    8;s;    7;s;    1;s;  339;s;  304;s;   33;s;    2;s;    4;s;    1;s;    4;s;    2;s;    1;s;    3;s
3346;2011;11;A; 114;150823; 7;s;24;  129;s;  191;s;   10;s;   14;s;  117;s;  111;s;    6;s;    0;s;    0;s;    1;s;    3;s;    6;s;    5;s;    2;s;  173;s;  154;s;   19;s;    0;s;    1;s;    5;s;    5;s;    4;s;    3;s;    3;s
3346;2011;11;A; 114;150824; 1;u;01;   65;s;   51;s;    7;s;    8;s;   57;s;   53;s;    4;s;    0;s;    0;s;    0;s;    4;s;    3;s;    2;s;    1;s;   41;s;   35;s;    6;s;    0;s;    1;s;    1;s;    4;s;    3;s;    2;s;    1;s
3346;2011;11;A; 114;150824; 1;u;02;   48;s;   42;s;   10;s;    9;s;   37;s;   33;s;    4;s;    0;s;    0;s;    0;s;    4;s;    6;s;    3;s;    1;s;   33;s;   27;s;    6;s;    0;s;    0;s;    0;s;    6;s;    3;s;    2;s;    0;s
3346;2011;11;A; 114;150824; 1;u;03;   44;s;   34;s;   13;s;    6;s;   31;s;   29;s;    2;s;    0;s;    0;s;    1;s;    3;s;    9;s;    5;s;    0;s;   28;s;   23;s;    5;s;    0;s;    0;s;    0;s;    4;s;    2;s;    1;s;    0;s
3346;2011;11;A; 114;150824; 1;u;04;   64;s;   61;s;   13;s;   18;s;   50;s;   42;s;    8;s;    0;s;    0;s;    0;s;    6;s;    7;s;    4;s;    1;s;   42;s;   34;s;    8;s;    0;s;    0;s;    0;s;    9;s;    9;s;    6;s;    1;s
3346;2011;11;A; 114;150824; 1;u;05;  120;s;  231;s;   24;s;   46;s;   95;s;   84;s;   11;s;    0;s;    0;s;    1;s;   12;s;   11;s;    8;s;    1;s;  180;s;  154;s;   24;s;    2;s;    1;s;    0;s;   15;s;   31;s;   21;s;    4;s
3346;2011;11;A; 114;150824; 1;u;06;  314;s;  917;s;   42;s;   72;s;  269;s;  240;s;   28;s;    1;s;    0;s;    0;s;   24;s;   18;s;   13;s;    3;s;  822;s;  719;s;   89;s;   14;s;    7;s;    0;s;   35;s;   37;s;   24;s;   16;s
3346;2011;11;A; 114;150824; 1;u;07;  646;s; 1969;s;   44;s;  109;s;  591;s;  523;s;   65;s;    3;s;    3;s;    0;s;   25;s;   19;s;   15;s;    8;s; 1798;s; 1368;s;  412;s;   18;s;   28;s;    2;s;   52;s;   55;s;   34;s;   34;s
3346;2011;11;A; 114;150824; 1;u;08;  816;s; 2292;s;   45;s;  107;s;  757;s;  673;s;   80;s;    4;s;    2;s;    0;s;   21;s;   24;s;   16;s;   12;s; 2127;s; 1753;s;  353;s;   21;s;   25;s;    5;s;   59;s;   43;s;   27;s;   33;s
3346;2011;11;A; 114;150824; 1;u;09;  744;s; 1736;s;   73;s;  116;s;  658;s;  577;s;   77;s;    4;s;    3;s;    2;s;   32;s;   39;s;   25;s;   10;s; 1582;s; 1360;s;  206;s;   16;s;   18;s;    8;s;   62;s;   46;s;   31;s;   20;s
3346;2011;11;A; 114;150824; 1;u;10;  700;s; 1281;s;   87;s;  102;s;  595;s;  525;s;   68;s;    2;s;    4;s;    6;s;   37;s;   44;s;   27;s;   14;s; 1147;s;  999;s;  135;s;   13;s;   12;s;    6;s;   55;s;   41;s;   30;s;   20;s
3346;2011;11;A; 114;150824; 1;u;11;  680;s;  954;s;   72;s;  102;s;  596;s;  520;s;   72;s;    4;s;    5;s;    0;s;   34;s;   38;s;   24;s;    7;s;  828;s;  724;s;   93;s;   11;s;   11;s;    5;s;   46;s;   51;s;   35;s;   13;s
3346;2011;11;A; 114;150824; 1;u;12;  677;s;  858;s;   76;s;  105;s;  585;s;  503;s;   77;s;    5;s;    6;s;    1;s;   35;s;   40;s;   26;s;   10;s;  736;s;  645;s;   81;s;   10;s;    8;s;    6;s;   49;s;   50;s;   34;s;    9;s
3346;2011;11;A; 114;150824; 1;u;13;  716;s;  830;s;   80;s;   88;s;  622;s;  539;s;   78;s;    5;s;    6;s;    0;s;   40;s;   40;s;   25;s;    8;s;  725;s;  645;s;   70;s;   10;s;    7;s;    6;s;   40;s;   42;s;   29;s;   10;s
3346;2011;11;A; 114;150824; 1;u;14;  799;s;  843;s;   77;s;   83;s;  705;s;  608;s;   94;s;    3;s;    8;s;    4;s;   40;s;   33;s;   22;s;    9;s;  743;s;  648;s;   84;s;   11;s;    7;s;    7;s;   35;s;   41;s;   27;s;   10;s
3346;2011;11;A; 114;150824; 1;u;15;  991;s;  878;s;   80;s;   64;s;  889;s;  773;s;  107;s;    9;s;    8;s;    1;s;   42;s;   37;s;   23;s;   14;s;  799;s;  708;s;   81;s;   10;s;    6;s;    3;s;   31;s;   30;s;   19;s;    9;s
3346;2011;11;A; 114;150824; 1;u;16; 1282;s;  973;s;   69;s;   66;s; 1187;s; 1013;s;  164;s;   10;s;   11;s;    2;s;   33;s;   34;s;   18;s;   15;s;  889;s;  793;s;   87;s;    9;s;    6;s;    6;s;   34;s;   26;s;   17;s;   12;s
3346;2011;11;A; 114;150824; 1;u;17; 1540;s; 1093;s;   72;s;   37;s; 1432;s; 1152;s;  268;s;   12;s;   14;s;    2;s;   40;s;   30;s;   16;s;   22;s; 1035;s;  915;s;  110;s;   10;s;    7;s;    3;s;   22;s;   12;s;    8;s;   14;s
3346;2011;11;A; 114;150824; 1;u;18; 1247;s;  988;s;   38;s;   23;s; 1185;s; 1031;s;  143;s;   11;s;    8;s;    0;s;   23;s;   15;s;    8;s;   16;s;  949;s;  856;s;   83;s;   10;s;    6;s;    3;s;   10;s;   10;s;    6;s;   10;s
3346;2011;11;A; 114;150824; 1;u;19;  964;s;  794;s;   29;s;   27;s;  918;s;  823;s;   83;s;   12;s;    5;s;    2;s;   15;s;   12;s;    9;s;   12;s;  752;s;  677;s;   67;s;    8;s;    6;s;    1;s;   16;s;   10;s;    6;s;    9;s
3346;2011;11;A; 114;150824; 1;u;20;  612;s;  508;s;   15;s;   16;s;  585;s;  527;s;   51;s;    7;s;    3;s;    2;s;    9;s;    4;s;    3;s;    9;s;  484;s;  435;s;   43;s;    6;s;    3;s;    4;s;    6;s;    6;s;    4;s;    5;s
3346;2011;11;A; 114;150824; 1;u;21;  433;s;  328;s;    8;s;   12;s;  419;s;  384;s;   32;s;    3;s;    2;s;    0;s;    4;s;    4;s;    2;s;    4;s;  311;s;  282;s;   25;s;    4;s;    2;s;    3;s;    6;s;    3;s;    2;s;    3;s
3346;2011;11;A; 114;150824; 1;u;22;  321;s;  281;s;   12;s;   12;s;  304;s;  286;s;   17;s;    1;s;    3;s;    0;s;    6;s;    6;s;    3;s;    2;s;  267;s;  242;s;   20;s;    5;s;    1;s;    2;s;    6;s;    4;s;    4;s;    1;s
3346;2011;11;A; 114;150824; 1;u;23;  224;s;  183;s;    7;s;    6;s;  215;s;  201;s;   10;s;    4;s;    1;s;    0;s;    3;s;    4;s;    2;s;    1;s;  175;s;  155;s;   18;s;    2;s;    1;s;    0;s;    2;s;    4;s;    3;s;    1;s
3346;2011;11;A; 114;150824; 1;u;24;  141;s;   95;s;    9;s;    9;s;  131;s;  121;s;    9;s;    1;s;    0;s;    0;s;    3;s;    6;s;    5;s;    1;s;   85;s;   75;s;   10;s;    0;s;    0;s;    1;s;    4;s;    4;s;    3;s;    1;s
3346;2011;11;A; 114;150825; 2;u;01;   64;s;   43;s;    8;s;    8;s;   55;s;   50;s;    5;s;    0;s;    0;s;    0;s;    3;s;    5;s;    4;s;    1;s;   35;s;   30;s;    5;s;    0;s;    0;s;    0;s;    3;s;    5;s;    3;s;    0;s
3346;2011;11;A; 114;150825; 2;u;02;   50;s;   38;s;    8;s;    8;s;   42;s;   37;s;    5;s;    0;s;    0;s;    0;s;    2;s;    6;s;    5;s;    0;s;   29;s;   22;s;    7;s;    0;s;    1;s;    0;s;    4;s;    4;s;    3;s;    0;s
3346;2011;11;A; 114;150825; 2;u;03;   46;s;   30;s;   12;s;   10;s;   34;s;   29;s;    5;s;    0;s;    0;s;    2;s;    5;s;    5;s;    3;s;    0;s;   20;s;   14;s;    6;s;    0;s;    0;s;    1;s;    5;s;    4;s;    3;s;    0;s
3346;2011;11;A; 114;150825; 2;u;04;   58;s;   67;s;   16;s;   19;s;   41;s;   36;s;    5;s;    0;s;    0;s;    0;s;    8;s;    8;s;    6;s;    1;s;   46;s;   37;s;    9;s;    0;s;    1;s;    0;s;    3;s;   16;s;   10;s;    1;s
3346;2011;11;A; 114;150825; 2;u;05;  104;s;  188;s;   30;s;   32;s;   73;s;   60;s;   12;s;    1;s;    0;s;    0;s;   13;s;   17;s;   12;s;    1;s;  151;s;  132;s;   17;s;    2;s;    1;s;    0;s;   14;s;   18;s;   14;s;    4;s
3346;2011;11;A; 114;150825; 2;u;06;  255;s;  789;s;   38;s;   65;s;  214;s;  187;s;   24;s;    3;s;    0;s;    0;s;   23;s;   15;s;   11;s;    3;s;  713;s;  612;s;   81;s;   20;s;    3;s;    1;s;   29;s;   35;s;   24;s;    8;s
3346;2011;11;A; 114;150825; 2;u;07;  595;s; 1741;s;   34;s;   93;s;  552;s;  481;s;   66;s;    5;s;    2;s;    0;s;   19;s;   15;s;   10;s;    7;s; 1600;s; 1199;s;  380;s;   21;s;   16;s;    0;s;   50;s;   43;s;   26;s;   32;s
3346;2011;11;A; 114;150825; 2;u;08;  924;s; 1978;s;   57;s;   89;s;  852;s;  748;s;   97;s;    7;s;    4;s;    0;s;   28;s;   29;s;   19;s;   11;s; 1844;s; 1538;s;  282;s;   24;s;   22;s;    1;s;   49;s;   39;s;   21;s;   23;s
3346;2011;11;A; 114;150825; 2;u;09;  838;s; 1433;s;   81;s;   84;s;  741;s;  659;s;   79;s;    3;s;    5;s;    0;s;   40;s;   41;s;   26;s;   11;s; 1315;s; 1137;s;  165;s;   13;s;   17;s;    4;s;   40;s;   40;s;   30;s;   17;s
3346;2011;11;A; 114;150825; 2;u;10;  729;s; 1141;s;  106;s;   95;s;  609;s;  534;s;   70;s;    5;s;    5;s;    8;s;   51;s;   47;s;   28;s;    9;s; 1019;s;  897;s;  112;s;   10;s;   12;s;    5;s;   50;s;   40;s;   30;s;   15;s
3346;2011;11;A; 114;150825; 2;u;11;  718;s;  845;s;   80;s;   85;s;  622;s;  555;s;   66;s;    1;s;    6;s;    0;s;   41;s;   39;s;   20;s;   10;s;  737;s;  648;s;   82;s;    7;s;    9;s;    4;s;   39;s;   42;s;   29;s;   14;s
3346;2011;11;A; 114;150825; 2;u;12;  707;s;  790;s;   82;s;   80;s;  607;s;  533;s;   72;s;    2;s;    7;s;    0;s;   41;s;   41;s;   25;s;   11;s;  692;s;  608;s;   76;s;    8;s;    8;s;    4;s;   34;s;   42;s;   26;s;   10;s
3346;2011;11;A; 114;150825; 2;u;13;  777;s;  785;s;   89;s;   77;s;  672;s;  580;s;   88;s;    4;s;    6;s;    2;s;   48;s;   39;s;   25;s;   10;s;  693;s;  602;s;   79;s;   12;s;    8;s;    4;s;   32;s;   41;s;   28;s;    7;s
3346;2011;11;A; 114;150825; 2;u;14;  884;s;  764;s;   83;s;   75;s;  780;s;  677;s;   97;s;    6;s;    8;s;    3;s;   43;s;   37;s;   23;s;   13;s;  674;s;  592;s;   70;s;   12;s;    7;s;    3;s;   36;s;   36;s;   25;s;    8;s
3346;2011;11;A; 114;150825; 2;u;15; 1077;s;  853;s;   86;s;   75;s;  965;s;  845;s;  114;s;    6;s;    9;s;    0;s;   47;s;   39;s;   23;s;   17;s;  763;s;  669;s;   84;s;   10;s;    6;s;    2;s;   36;s;   37;s;   25;s;    9;s
3346;2011;11;A; 114;150825; 2;u;16; 1479;s;  907;s;   79;s;   49;s; 1365;s; 1165;s;  193;s;    7;s;   13;s;    2;s;   44;s;   33;s;   18;s;   22;s;  842;s;  750;s;   83;s;    9;s;    8;s;    6;s;   22;s;   21;s;   14;s;    8;s
3346;2011;11;A; 114;150825; 2;u;17; 1650;s; 1010;s;   69;s;   42;s; 1544;s; 1235;s;  297;s;   12;s;   11;s;    2;s;   42;s;   25;s;   15;s;   26;s;  948;s;  840;s;   95;s;   13;s;    7;s;    1;s;   25;s;   16;s;    8;s;   13;s
3346;2011;11;A; 114;150825; 2;u;18; 1306;s;  928;s;   49;s;   24;s; 1233;s; 1082;s;  146;s;    5;s;    8;s;    0;s;   30;s;   19;s;   12;s;   16;s;  890;s;  797;s;   79;s;   14;s;    6;s;    3;s;   13;s;    8;s;    5;s;    8;s
3346;2011;11;A; 114;150825; 2;u;19; 1090;s;  734;s;   34;s;   24;s; 1039;s;  940;s;   92;s;    7;s;    4;s;    0;s;   21;s;   13;s;    8;s;   13;s;  698;s;  621;s;   65;s;   12;s;    4;s;    2;s;   12;s;   10;s;    6;s;    8;s
3346;2011;11;A; 114;150825; 2;u;20;  754;s;  531;s;   16;s;   19;s;  725;s;  663;s;   56;s;    6;s;    3;s;    0;s;   10;s;    6;s;    3;s;   10;s;  502;s;  453;s;   43;s;    6;s;    4;s;    3;s;    8;s;    8;s;    6;s;    6;s
3346;2011;11;A; 114;150825; 2;u;21;  521;s;  364;s;   13;s;   12;s;  502;s;  462;s;   37;s;    3;s;    1;s;    2;s;    6;s;    5;s;    4;s;    5;s;  348;s;  316;s;   27;s;    5;s;    2;s;    3;s;    6;s;    3;s;    2;s;    2;s
3346;2011;11;A; 114;150825; 2;u;22;  359;s;  249;s;    8;s;   16;s;  346;s;  329;s;   16;s;    1;s;    2;s;    0;s;    3;s;    5;s;    3;s;    3;s;  229;s;  206;s;   20;s;    3;s;    2;s;    4;s;    8;s;    4;s;    3;s;    2;s
3346;2011;11;A; 114;150825; 2;u;23;  289;s;  144;s;    8;s;    9;s;  278;s;  264;s;   12;s;    2;s;    1;s;    0;s;    5;s;    3;s;    2;s;    2;s;  133;s;  121;s;   10;s;    2;s;    2;s;    1;s;    3;s;    5;s;    4;s;    0;s
3346;2011;11;A; 114;150825; 2;u;24;  177;s;  111;s;    9;s;   15;s;  166;s;  157;s;    9;s;    0;s;    0;s;    0;s;    4;s;    5;s;    4;s;    2;s;   94;s;   83;s;    9;s;    2;s;    1;s;    1;s;    9;s;    5;s;    3;s;    1;s
3346;2011;11;A; 114;150826; 3;u;01;   86;s;   66;s;   10;s;    9;s;   75;s;   69;s;    6;s;    0;s;    0;s;    1;s;    2;s;    7;s;    6;s;    1;s;   56;s;   49;s;    5;s;    2;s;    1;s;    0;s;    4;s;    5;s;    2;s;    0;s
3346;2011;11;A; 114;150826; 3;u;02;   57;s;   42;s;   11;s;    7;s;   46;s;   42;s;    4;s;    0;s;    0;s;    0;s;    3;s;    8;s;    7;s;    0;s;   33;s;   26;s;    7;s;    0;s;    1;s;    2;s;    3;s;    2;s;    1;s;    1;s
3346;2011;11;A; 114;150826; 3;u;03;   41;s;   30;s;   11;s;    7;s;   29;s;   26;s;    3;s;    0;s;    0;s;    1;s;    5;s;    5;s;    3;s;    1;s;   22;s;   16;s;    5;s;    1;s;    0;s;    0;s;    3;s;    4;s;    2;s;    1;s
3346;2011;11;A; 114;150826; 3;u;04;   60;s;   47;s;   19;s;   14;s;   40;s;   35;s;    5;s;    0;s;    0;s;    5;s;    6;s;    8;s;    6;s;    1;s;   30;s;   20;s;   10;s;    0;s;    2;s;    0;s;    4;s;   10;s;    4;s;    1;s
3346;2011;11;A; 114;150826; 3;u;05;  107;s;  189;s;   27;s;   44;s;   78;s;   69;s;    9;s;    0;s;    0;s;    1;s;   13;s;   13;s;    9;s;    2;s;  140;s;  122;s;   15;s;    3;s;    3;s;    0;s;   19;s;   25;s;   16;s;    2;s
3346;2011;11;A; 114;150826; 3;u;06;  257;s;  787;s;   36;s;   64;s;  219;s;  193;s;   24;s;    2;s;    0;s;    0;s;   21;s;   15;s;   11;s;    2;s;  708;s;  609;s;   78;s;   21;s;    3;s;    0;s;   31;s;   33;s;   22;s;   12;s
3346;2011;11;A; 114;150826; 3;u;07;  625;s; 1736;s;   47;s;  113;s;  565;s;  493;s;   69;s;    3;s;    4;s;    0;s;   24;s;   23;s;   15;s;    9;s; 1575;s; 1171;s;  380;s;   24;s;   16;s;    1;s;   55;s;   57;s;   35;s;   32;s
3346;2011;11;A; 114;150826; 3;u;08;  883;s; 1914;s;   61;s;  100;s;  806;s;  711;s;   93;s;    2;s;    5;s;    0;s;   27;s;   34;s;   21;s;   11;s; 1778;s; 1479;s;  272;s;   27;s;   18;s;    3;s;   53;s;   44;s;   28;s;   18;s
3346;2011;11;A; 114;150826; 3;u;09;  884;s; 1456;s;   73;s;   93;s;  791;s;  705;s;   83;s;    3;s;    6;s;    1;s;   34;s;   38;s;   24;s;   14;s; 1334;s; 1144;s;  169;s;   21;s;   12;s;    5;s;   42;s;   46;s;   30;s;   17;s
3346;2011;11;A; 114;150826; 3;u;10;  785;s; 1052;s;   81;s;   83;s;  689;s;  613;s;   73;s;    3;s;    6;s;    8;s;   33;s;   40;s;   26;s;    9;s;  941;s;  820;s;  106;s;   15;s;   11;s;    5;s;   38;s;   40;s;   27;s;   17;s
